PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
NDG589404,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589405,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589406,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589407,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589408,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589409,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589410,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589411,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG650001,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG650002,,,4952,Sewerage Systems
NDG650003,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG650004,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG650005,,,4952,Sewerage Systems
NDG650006,,,4952,Sewerage Systems
NDG650007,,,4952,Sewerage Systems
NDG650008,,,4952,Sewerage Systems
NDG650009,,,4952,Sewerage Systems
NDG650010,,,4952,Sewerage Systems
NDG650011,,,4952,Sewerage Systems
NDG650013,,,4952,Sewerage Systems
NDG650014,,,4952,Sewerage Systems
NDG650024,,,4952,Sewerage Systems
NDG650025,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG650027,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG650028,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG651004,,,4952,Sewerage Systems
NDG870078,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG870079,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDP000010,,,3479,Metal Coating And Allied Services
NDP000015,,,3531,Construction Machinery
NDP000017,,,3531,Construction Machinery
NDP000018,332312,Fabricated Structural Metal Manufacturing,,
NDP000021,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDP000022,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDP000024,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",5047,Medical And Hospital Equipment
NDP000025,,,3559,Special Industry Machinery
NDP000031,336212,Truck Trailer Manufacturing,3715,Truck Trailers
NDP000050,332420,Metal Tank [Heavy Gauge] Manufacturing,3469,Metal Stampings
NDP000080,,,3728,Aircraft Parts And Equipment
NDP000099,,,3471,Plating And Polishing
NDP000199,,,4931,Electric And Other Services Combined
NDP026689,325199,All Other Basic Organic Chemical Manufacturing,2869,Industrial Organic Chemicals
NDP026816,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",2037,Frozen Fruits And Vegetables
NDP026981,,,5172,Petroleum Products
NDP026999,325199,All Other Basic Organic Chemical Manufacturing,2869,Industrial Organic Chemicals
NDPG00015,,,3531,Construction Machinery
NDPG00017,,,3531,Construction Machinery
NDPG00018,332312,Fabricated Structural Metal Manufacturing,,
NDPG00021,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDPG00024,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",5047,Medical And Hospital Equipment
NDPG27104,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDPG27105,332420,Metal Tank [Heavy Gauge] Manufacturing,3441,Fabricated Structural Metal
NDR040001,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040003,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040004,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040006,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040008,,,4911,Electric Services
NDR040012,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040014,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040015,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040016,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040017,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR040019,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDR050003,333120,Construction Machinery Manufacturing,3531,Construction Machinery
NDR050006,336120,Heavy Duty Truck Manufacturing,3713,Truck And Bus Bodies
NDR050012,221112,Fossil Fuel Electric Power Generation,4911,Electric Services
NDR050021,,,2099,Food Preparations
NDR050024,324110,Petroleum Refineries,2911,Petroleum Refining
NDR050034,333120,Construction Machinery Manufacturing,3531,Construction Machinery
NDR050036,327120,Clay Building Material and Refractories Manufacturing,3251,Brick And Structural Clay Tile
NDR050038,,,3089,Plastics Products
NDR050049,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",2037,Frozen Fruits And Vegetables
NDR050051,493120,Refrigerated Warehousing and Storage,4221,Farm Product Warehousing And Storage
NDR050061,484220,"Specialized Freight [except Used Goods] Trucking, Local",4212,"Local Trucking, Without Storage"
NDR050064,484220,"Specialized Freight [except Used Goods] Trucking, Local",4212,"Local Trucking, Without Storage"
NDR050080,441330,Automotive Parts and Accessories Retailers ,5015,"Motor Vehicle Parts, Used"
NDR050092,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDR050093,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050095,321219,Reconstituted Wood Product Manufacturing,2493,Reconstituted Wood Products
NDR050104,926120,Regulation and Administration of Transportation Programs,9621,"Regulation, Administration Of Transportation"
NDR050106,,,9621,"Regulation, Administration Of Transportation"
NDR050107,,,9621,"Regulation, Administration Of Transportation"
NDR050108,,,9621,"Regulation, Administration Of Transportation"
NDR050109,488490,Other Support Activities for Road Transportation,4231,Trucking Terminal Facilities
NDR050110,,,9621,"Regulation, Administration Of Transportation"
NDR050111,926120,Regulation and Administration of Transportation Programs,9621,"Regulation, Administration Of Transportation"
NDR050117,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050118,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050119,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050121,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050122,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050123,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050125,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050126,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050127,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050132,,,4581,"Airports, Flying Fields, & Services"
NDR050139,,,4581,"Airports, Flying Fields, & Services"
NDR050142,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050146,481219,Other Nonscheduled Air Transportation,4581,"Airports, Flying Fields, & Services"
NDR050150,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050160,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050165,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050184,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050208,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050218,,,3499,Fabricated Metal Products
NDR050224,,,4212,"Local Trucking, Without Storage"
NDR050244,,,4151,School Buses
NDR050249,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050263,,,3599,Industrial Machinery
NDR050264,321215,Engineered Wood Member Manufacturing ,2439,Structural Wood Members
NDR050266,311224,Soybean and Other Oilseed Processing,2075,Soybean Oil Mills
NDR050280,,,4961,Steam And Air-Conditioning Supply
NDR050290,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050294,,,2076,Vegetable Oil Mills
NDR050295,562211,Hazardous Waste Treatment and Disposal,4953,Refuse Systems
NDR050296,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDR050300,,,5015,"Motor Vehicle Parts, Used"
NDR050306,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDR050309,,,2491,Wood Preserving
NDR050314,928110,National Security,4581,"Airports, Flying Fields, & Services"
NDR050315,928110,National Security,4581,"Airports, Flying Fields, & Services"
NDR050316,,,4213,"Trucking, Except Local"
NDR050327,,,5093,Scrap And Waste Materials
NDR050331,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050337,,,4581,"Airports, Flying Fields, & Services"
NDR050338,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050339,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050340,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050341,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050342,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050343,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050344,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050363,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDR050401,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050415,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050417,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050420,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050421,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050422,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050424,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050428,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050431,,,4213,"Trucking, Except Local"
NDR050442,,,5093,Scrap And Waste Materials
NDR050451,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050465,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050533,,,3523,Farm Machinery And Equipment
NDR050535,,,2076,Vegetable Oil Mills
NDR050542,441330,Automotive Parts and Accessories Retailers ,5015,"Motor Vehicle Parts, Used"
NDR050560,,,3291,Abrasive Products
NDR050570,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050571,,,5093,Scrap And Waste Materials
NDR050573,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050577,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050585,,,4953,Refuse Systems
NDR050586,,,5093,Scrap And Waste Materials
NDR050590,,,4011,"Railroads, Line-Haul Operating"
NDR050592,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
NDR050593,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
NDR050594,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
NDR050606,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",2037,Frozen Fruits And Vegetables
NDR050610,,,2631,Paperboard Mills
NDR050621,,,5093,Scrap And Waste Materials
NDR050624,325193,Ethyl Alcohol Manufacturing,2869,Industrial Organic Chemicals
NDR050626,325193,Ethyl Alcohol Manufacturing,2869,Industrial Organic Chemicals
NDR050628,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050630,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050632,,,4953,Refuse Systems
NDR050633,311119,Other Animal Food Manufacturing,2048,Prepared Feeds
NDR050638,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050639,325193,Ethyl Alcohol Manufacturing,2869,Industrial Organic Chemicals
NDR050640,488210,Support Activities for Rail Transportation,4789,Transportation Services
NDR050642,311119,Other Animal Food Manufacturing,2048,Prepared Feeds
NDR050646,325193,Ethyl Alcohol Manufacturing,2869,Industrial Organic Chemicals
NDR050649,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050650,311611,Animal [Except Poultry] Slaughtering,2011,Meat Packing Plants
NDR050652,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050654,,,3599,Industrial Machinery
NDR050656,,,4225,General Warehousing And Storage
NDR050658,333120,Construction Machinery Manufacturing,3531,Construction Machinery
NDR050660,221122,Electric Power Distribution,4225,General Warehousing And Storage
NDR050663,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050664,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050665,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050666,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050667,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050669,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050675,,,4911,Electric Services
NDR050689,,,4225,General Warehousing And Storage
NDR050695,493130,Farm Product Warehousing and Storage,4221,Farm Product Warehousing And Storage
NDR050700,,,3272,Concrete Products
NDR050706,424710,Petroleum Bulk Stations and Terminals,4226,Special Warehousing And Storage
NDR050709,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050712,562213,Solid Waste Combustors and Incinerators,4953,Refuse Systems
NDR050717,484110,"General Freight Trucking, Local",4212,"Local Trucking, Without Storage"
NDR050718,488210,Support Activities for Rail Transportation,4789,Transportation Services
NDR050719,,,2874,Phosphatic Fertilizers
NDR050722,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050725,,,3728,Aircraft Parts And Equipment
NDR050726,,,3728,Aircraft Parts And Equipment
NDR050731,,,4953,Refuse Systems
NDR050732,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050733,,,2098,"Macaroni, Spagh, Vermi, Noodl"
NDR050734,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050736,325311,Nitrogenous Fertilizer Manufacturing,4925,Gas Production And/Or Distribution
NDR050741,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050748,,,5093,Scrap And Waste Materials
NDR050749,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050755,,,5171,Petroleum Bulk Stations & Terminals
NDR050756,311313,Beet Sugar Manufacturing,2063,Beet Sugar
NDR050758,325193,Ethyl Alcohol Manufacturing,2869,Industrial Organic Chemicals
NDR050759,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050763,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
NDR050764,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
NDR050765,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
NDR050767,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
NDR050769,326122,Plastics Pipe and Pipe Fitting Manufacturing,3084,Plastics Pipe
NDR050771,,,2653,Corrugated And Solid Fiber Boxes
NDR050776,325199,All Other Basic Organic Chemical Manufacturing,2869,Industrial Organic Chemicals
NDR050777,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050778,926120,Regulation and Administration of Transportation Programs,1611,Highway And Street Construction
NDR050780,336212,Truck Trailer Manufacturing,3715,Truck Trailers
NDR050781,,,4013,Switching And Terminal Services
NDR050783,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050784,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050786,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050788,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050794,311511,Fluid Milk Manufacturing,2026,Fluid Milk
NDR050796,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",3561,Pumps And Pumping Equipment
NDR050797,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050801,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,2899,Chemical Preparations
NDR050804,,,2531,Public Building & Related Furniture
NDR050805,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050806,332812,"Metal Coating, Engraving [Except Jewelry and Silverware], and Allied Services To Manufacturers",3479,Metal Coating And Allied Services
NDR050807,,,4225,General Warehousing And Storage
NDR050808,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,2899,Chemical Preparations
NDR050810,,,2875,"Fertilizers, Mixing Only"
NDR050811,,,5172,Petroleum Products
NDR050814,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050815,,,4953,Refuse Systems
NDR050817,333120,Construction Machinery Manufacturing,3531,Construction Machinery
NDR050818,,,5093,Scrap And Waste Materials
NDR050819,333120,Construction Machinery Manufacturing,3531,Construction Machinery
NDR050820,,,3412,"Metal Barrels, Drums, And Pails"
NDR050822,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050824,326122,Plastics Pipe and Pipe Fitting Manufacturing,3084,Plastics Pipe
NDR050827,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
NDR050828,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
NDR050829,488490,Other Support Activities for Road Transportation,4231,Trucking Terminal Facilities
NDR050830,488490,Other Support Activities for Road Transportation,4231,Trucking Terminal Facilities
NDR050832,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR050834,424410,General Line Grocery Merchant Wholesalers,5141,"Groceries, General Line"
NDR050835,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
NDR050836,325193,Ethyl Alcohol Manufacturing,2869,Industrial Organic Chemicals
NDR050837,562219,Other Nonhazardous Waste Treatment and Disposal,4953,Refuse Systems
NDR050838,,,5015,"Motor Vehicle Parts, Used"
NDR050839,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050841,482112,Short Line Railroads,4789,Transportation Services
NDR050842,488999,All Other Support Activities For Transportation,4789,Transportation Services
NDR050845,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
NDR050848,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050849,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050851,493110,General Warehousing and Storage,4225,General Warehousing And Storage
NDR050852,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050853,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050854,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
NDR050855,,,4581,"Airports, Flying Fields, & Services"
NDR050858,321920,Wood Container and Pallet Manufacturing,2448,Wood Pallets And Skids
NDR050859,311211,Flour Milling,2041,Flour And Other Grain Mill Products
NDR050860,326199,All Other Plastics Product Manufacturing,3089,Plastics Products
NDR050861,326299,All Other Rubber Product Manufacturing,3069,Fabricated Rubber Products
NDR050862,484220,"Specialized Freight [except Used Goods] Trucking, Local",4214,Local Trucking With Storage
NDR050863,336212,Truck Trailer Manufacturing,3715,Truck Trailers
NDR050864,311224,Soybean and Other Oilseed Processing,2075,Soybean Oil Mills
NDR050865,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDR050866,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",4213,"Trucking, Except Local"
NDR050867,333111,Farm Machinery and Equipment Manufacturing,3523,Farm Machinery And Equipment
NDR050869,325199,All Other Basic Organic Chemical Manufacturing,2869,Industrial Organic Chemicals
NDR050870,311423,Dried and Dehydrated Food Manufacturing,2034,"Dehydrated Fruits, Vegetables, Soups"
NDR050871,311224,Soybean and Other Oilseed Processing,2075,Soybean Oil Mills
NDR050872,493110,General Warehousing and Storage,4225,General Warehousing And Storage
NDR050873,493110,General Warehousing and Storage,4225,General Warehousing And Storage
NDR050874,493110,General Warehousing and Storage,4225,General Warehousing And Storage
NDR050875,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,3589,Service Industry Machinery
NDR050877,488210,Support Activities for Rail Transportation,4789,Transportation Services
NDR050878,562212,Solid Waste Landfill,4953,Refuse Systems
NDR050879,335932,Noncurrent-Carrying Wiring Device Manufacturing,3644,Noncurrent-Carrying Wiring Devices
NDR050880,488490,Other Support Activities for Road Transportation,4231,Trucking Terminal Facilities
NDR050881,488490,Other Support Activities for Road Transportation,4111,Local And Suburban Transit
NDR050882,488490,Other Support Activities for Road Transportation,4231,Trucking Terminal Facilities
NDR050883,488490,Other Support Activities for Road Transportation,4231,Trucking Terminal Facilities
NDR050884,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
NDR050885,493110,General Warehousing and Storage,4225,General Warehousing And Storage
NDR050886,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
NDR050887,311211,Flour Milling,2041,Flour And Other Grain Mill Products
NDR050888,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",3561,Pumps And Pumping Equipment
NDR05I300,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
NDR05I301,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
NDR05IA00,,,5171,Petroleum Bulk Stations & Terminals
NDR05IA01,,,1442,Construction Sand And Gravel
NDR104581,,,1623,"Water, Sewer, And Utility Lines"
NDR104642,,,1629,Heavy Construction
NDR105108,,,1629,Heavy Construction
NDR107036,,,1611,Highway And Street Construction
NDR107721,,,1611,Highway And Street Construction
NDR107925,,,1611,Highway And Street Construction
NDR108422,237310,"Highway, Street, and Bridge Construction",,
NDR108437,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR10A00I,,,9999,Nonclassifiable Establishments
NDR112506,311213,Malt Manufacturing,2083,Malt
NDR113413,,,9621,"Regulation, Administration Of Transportation"
NDR12AB0I,,,1611,Highway And Street Construction
NDR320025,,,3273,Ready-Mixed Concrete
NDR320026,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320029,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320031,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320073,327331,Concrete Block and Brick Manufacturing,3271,Concrete Block And Brick
NDR320160,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320232,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320246,327331,Concrete Block and Brick Manufacturing,3271,Concrete Block And Brick
NDR320274,,,2951,Asphalt Paving Mixtures And Blocks
NDR320416,,,2951,Asphalt Paving Mixtures And Blocks
NDR320453,,,1611,Highway And Street Construction
NDR320470,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320471,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320474,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320537,,,2951,Asphalt Paving Mixtures And Blocks
NDR320539,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320553,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320567,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
NDR320569,,,2951,Asphalt Paving Mixtures And Blocks
NDR320575,,,1442,Construction Sand And Gravel
NDR320597,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320598,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320599,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320600,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
NDR320601,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
NDR320604,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320605,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320618,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320632,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320633,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320637,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320641,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320644,,,3533,Oil And Gas Field Machinery
NDR320656,327331,Concrete Block and Brick Manufacturing,3271,Concrete Block And Brick
NDR320664,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320691,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320696,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320699,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320700,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320704,,,1389,Oil And Gas Field Services
NDR320708,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320709,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320710,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320712,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320716,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320723,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320724,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320726,,,1442,Construction Sand And Gravel
NDR320741,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320742,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320747,,,2951,Asphalt Paving Mixtures And Blocks
NDR320753,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320756,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320767,211120,Crude Petroleum Extraction,1311,Crude Petroleum And Natural Gas
NDR320781,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320798,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320808,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320809,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320811,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320812,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320814,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320815,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320833,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320834,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320837,,,4953,Refuse Systems
NDR320840,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320842,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
NDR320848,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320853,212321,Construction Sand and Gravel Mining,1442,Construction Sand And Gravel
NDR320858,,,4231,Trucking Terminal Facilities
NDR320867,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320868,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320869,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320872,213112,Support Activities For Oil and Gas Operations,1382,Oil And Gas Exploration Services
NDR320873,237310,"Highway, Street, and Bridge Construction",1611,Highway And Street Construction
NDR320875,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320876,327390,Other Concrete Product Manufacturing,3272,Concrete Products
NDR320878,,,2951,Asphalt Paving Mixtures And Blocks
NDR320890,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320891,327320,Ready-Mix Concrete Manufacturing,3273,Ready-Mixed Concrete
NDR320894,213112,Support Activities For Oil and Gas Operations,1389,Oil And Gas Field Services
NDR320899,327390,Other Concrete Product Manufacturing,3272,Concrete Products
NDR320900,327390,Other Concrete Product Manufacturing,3272,Concrete Products
NDR320907,327320,Ready-Mix Concrete Manufacturing,3272,Concrete Products
NDR320908,327320,Ready-Mix Concrete Manufacturing,3272,Concrete Products
